id,fname,lname,email,password,lastLogin,isVerified,refreshToken,resetPasswordToken,resetPasswordExpires,verificationToken,verificationTokenExpires,providerId,provider,role,country,state,city,phoneNo,dob,institute,type,major,field,grade,startYear,endYear,degree,specialization,experience,bio,intro,skills,gender,marks,socialAccounts
4231aa4d-9951-4339-932c-8064b4d8fe7d,david,everett,david.everett@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,28/01/2025 2:30,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0MjMxYWE0ZC05OTUxLTQzMzktOTMyYy04MDY0YjRkOGZlN2QiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.jkecsp730KpXBGw8K-nD-Mzx_ZYK9VCjExmvXG8b3Mg,,,,,,LOCAL,Engineer,Canada,Ontario,Ottawa,+49 160 4321098,08/10/1980,Tongji University,CERTIFICATION,Computer Science,Computer Science,D,2007,2010,Computer Science,Load Testing / Stress Testing,13,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Team Collaboration', 'NoSQL', 'Network Security', 'Linux Administration', 'Communication', 'Negotiation', 'Database Query Optimization', 'Tableau', 'Threat Analysis', 'Adaptability', 'Python']",Male,2.733372163,"{""linkedin"": ""https://linkedin.com/in/david_everett""}"
98ca23a5-baad-4be5-b52d-36c9f7a6d494,danielle,smith,danielle.smith@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,30/01/2025 16:37,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5OGNhMjNhNS1iYWFkLTRiZTUtYjUyZC0zNmM5ZjdhNmQ0OTQiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.Fz4njEFPanqEvD4Z2A0admvopMTOY1mSREUSpQ9k6jE,,,,,,LOCAL,Engineer,Germany,Bavaria,Nuremberg,+1 520-876-5432,20/12/1986,United Arab Emirates University,BACHELORS,Robotics,Robotics,B,2008,2011,Robotics,Cloud Services,13,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Team Collaboration', 'Database Administration', 'Communication', 'Blockchain', 'Ethical Hacking', 'Big Data Analytics', 'JavaScript', 'Penetration Testing', 'Microservices Architecture', 'Leadership', 'Data Science', 'Problem-Solving']",Female,2.719918355,"{""linkedin"": ""https://linkedin.com/in/danielle_smith""}"
39f04154-6b06-4d61-a4c0-46bf90440d9a,chelsea,blair,chelsea.blair@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,09/01/2025 17:16,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzOWYwNDE1NC02YjA2LTRkNjEtYTRjMC00NmJmOTA0NDBkOWEiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.F8ivJV6r3Ep5ePyqO_g30KY34_NZJiOEmqfyNCgoNfo,,,,,,LOCAL,Engineer,USA,Texas,Austin,+91 90000 12345,23/07/1989,Universidad Nacional de Colombia,CERTIFICATION,Information Technology,Information Technology,D,2009,2012,Information Technology,Caching,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Kubernetes', 'Incident Response', 'Docker', 'Excel', 'Time Management', 'Database Query Optimization', 'System Administration', 'Penetration Testing', 'Java', 'Microservices Architecture', 'Tableau', 'Ethical Hacking', 'Web Development']",Male,45.01755241,"{""linkedin"": ""https://linkedin.com/in/chelsea_blair""}"
364c3be1-af9b-48d1-9bb5-e2450a5578f0,thomas,pittman,thomas.pittman@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,14/01/2025 15:29,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzNjRjM2JlMS1hZjliLTQ4ZDEtOWJiNS1lMjQ1MGE1NTc4ZjAiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.Hp5QoMLCNU2nTL_bTIu5f5DF35D_JYkQCqNmrG-Bg3c,,,,,,LOCAL,Engineer,India,Maharashtra,Pune,+91 98675 43210,21/11/2002,Universidade Federal de Minas Gerais (UFMG),CERTIFICATION,Cyber Security,Cyber Security,B,2018,2021,Cyber Security,Test Coverage Tools,2,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['DevOps', 'JavaScript', 'Cloud Security', 'Team Collaboration', 'Project Management', 'ETL Processes', 'Excel', 'Version Control (Git)', 'Cybersecurity', 'Google Cloud Platform', 'Machine Learning', 'Data Visualization', 'Mentorship', 'Tableau']",Male,94.10075005,"{""linkedin"": ""https://linkedin.com/in/thomas_pittman""}"
586a571c-752d-4e3e-9842-d58c2204395e,michael,webb,michael.webb@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,26/01/2025 4:44,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI1ODZhNTcxYy03NTJkLTRlM2UtOTg0Mi1kNThjMjIwNDM5NWUiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.pgJpTwfNbQQQS54ZhzcaS7LGFIxkt1QK3JNQRIFrdbo,,,,,,LOCAL,Engineer,India,Karnataka,Bangalore,+61 2 5432 6789,23/02/1978,Universität des Saarlandes,DIPLOMA,Software Engineering,Software Engineering,A,2016,2019,Software Engineering,Unit Testing,7,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Cloud Computing', 'Data Science', 'Negotiation', 'Creativity', 'Microservices Architecture', 'Network Security', 'Mentorship', 'API Development', 'Azure', 'Cryptography']",Male,83.10113083,"{""linkedin"": ""https://linkedin.com/in/michael_webb""}"
9895be9d-0df0-4b31-8775-f247c5b5722c,kelly,johnson,kelly.johnson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,23/02/2025 21:09,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI5ODk1YmU5ZC0wZGYwLTRiMzEtODc3NS1mMjQ3YzViNTcyMmMiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.scrFziNwrIadR1mMn55R4cla68yykuyD5oNHl_uDpVQ,,,,,,LOCAL,Engineer,Australia,New South Wales,Sydney,+44 141 234 5678,07/12/1977,Universitat Politècnica de València,DIPLOMA,Information Technology,Information Technology,D,2008,2011,Information Technology,DevOps / Infrastructure,12,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['SQL', 'Negotiation', 'Blockchain', 'Critical Thinking', 'Cloud Computing', 'Google Cloud Platform', 'Excel', 'Docker', 'Database Administration', 'Agile Methodologies', 'Mentorship', 'Penetration Testing', 'Database Query Optimization', 'Microservices Architecture', 'C#']",Male,77.14576489,"{""linkedin"": ""https://linkedin.com/in/kelly_johnson""}"
1eb3d971-4a6a-44b6-a61b-28dd7b4f8d23,helen,powell,helen.powell@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,13/02/2025 9:13,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIxZWIzZDk3MS00YTZhLTQ0YjYtYTYxYi0yOGRkN2I0ZjhkMjMiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.SxTym1KMJTPBqBgq9TYriE1ktnbRSNZkd19z7liEa44,,,,,,LOCAL,Engineer,UK,Wales,Swansea,+44 191 876 5432,26/01/1999,Universitat Pompeu Fabra (Barcelona),BACHELORS,Robotics,Robotics,C+,2007,2010,Robotics,Hardware / Embedded,19,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Database Query Optimization', 'DevOps', 'Cloud Security', 'Linux Administration', 'Machine Learning', 'Adaptability', 'Web Development', 'Ethical Hacking', 'JIRA', 'Python', 'Threat Analysis', 'API Development', 'Client Communication']",Male,75.27888798,"{""linkedin"": ""https://linkedin.com/in/helen_powell""}"
e609d55a-f898-4811-ba06-fba2c31d0841,robert,george,robert.george@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,13/03/2025 6:21,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJlNjA5ZDU1YS1mODk4LTQ4MTEtYmEwNi1mYmEyYzMxZDA4NDEiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.nPFOLF8Dxf8iBu-RkiBoyHn0C669oCmmGyCautmlv7I,,,,,,LOCAL,Engineer,UK,Scotland,Glasgow,+91 99000 98765,14/12/2000,Universite libre de Bruxelles,CERTIFICATION,Computer Science,Computer Science,B,2019,2022,Computer Science,Hardware / Embedded,12,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Docker', 'Ethical Hacking', 'DevOps', 'Mentorship', 'JIRA', 'Cybersecurity', 'Critical Thinking', 'System Administration', 'Tableau', 'Data Science', 'Threat Analysis', 'ETL Processes', 'Kubernetes']",Male,69.27671009,"{""linkedin"": ""https://linkedin.com/in/robert_george""}"
0d23bc11-06a2-48c4-ab38-7825a6982d98,madison,robertson,madison.robertson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,29/01/2025 7:22,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwZDIzYmMxMS0wNmEyLTQ4YzQtYWIzOC03ODI1YTY5ODJkOTgiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.BduGutbOFV2xiYHqs1CiQJgjJDa7gSDCeerR1Pq6Ytg,,,,,,LOCAL,Engineer,India,Maharashtra,Pune,+44 161 345 6789,14/09/1992,Universiti Putra Malaysia (UPM),PHD,Data Science,Data Science,B,2020,2023,Data Science,Message Queues / Pub-Sub,20,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Blockchain', 'Threat Analysis', 'Data Visualization', 'Tableau', 'DevOps', 'ETL Processes', 'C#', 'Network Security', 'Incident Response', 'Cloud Security', 'Leadership']",Male,3.236807439,"{""linkedin"": ""https://linkedin.com/in/madison_robertson""}"
2e66fa4a-cdf2-4d66-bbd0-da60b234e084,ryan,lawson,ryan.lawson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,10/02/2025 2:37,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIyZTY2ZmE0YS1jZGYyLTRkNjYtYmJkMC1kYTYwYjIzNGUwODQiLCJpYXQiOjE3NDQyOTc5NzIsImV4cCI6MTc0Njg4OTk3Mn0.8XsB_QdAFDW3YrEX6oAvhtSh6dg-2GXIfNEzpTewkGI,,,,,,LOCAL,Engineer,UK,Wales,Cardiff,+49 170 8765432,12/08/2001,University of Delhi,PHD,Software Engineering,Software Engineering,A,2018,2021,Software Engineering,Logging,4,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['JavaScript', 'System Administration', 'Linux Administration', 'Frontend Design', 'Python', 'Data Science', 'Cryptography', 'Version Control (Git)', 'Blockchain', 'Big Data Analytics']",Female,3.99029341,"{""linkedin"": ""https://linkedin.com/in/ryan_lawson""}"
7c5f7c9b-af00-4472-a1e4-613a5a1cd7fe,amy,johnson,amy.johnson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,13/03/2025 0:43,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI3YzVmN2M5Yi1hZjAwLTQ0NzItYTFlNC02MTNhNWExY2Q3ZmUiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.-9QYzQkVEQpC7C8fLbUnBN6N6Nmbh50GFy2N9xuaqNg,,,,,,LOCAL,Engineer,Germany,Hamburg,Hamburg,+44 1772 654321,24/02/1992,University of Lisbon,MASTERS,Computer Science,Computer Science,B,2009,2012,Computer Science,Browser-Specific Bugs,1,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Network Security', 'C#', 'Mentorship', 'Project Management', 'Problem-Solving', 'Time Management', 'Penetration Testing', 'Client Communication', 'System Administration', 'Data Visualization', 'Critical Thinking', 'Blockchain', 'Azure', 'Database Administration', 'Kubernetes']",Male,2.899331031,"{""linkedin"": ""https://linkedin.com/in/amy_johnson""}"
09037691-43dc-4182-8907-c8defaf90740,tyler,watts,tyler.watts@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,01/02/2025 8:50,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIwOTAzNzY5MS00M2RjLTQxODItODkwNy1jOGRlZmFmOTA3NDAiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.-k_gPYjFhMaPYI8frtQz9kj4ivluLr_PuFiW4Jmt6k8,,,,,,LOCAL,Engineer,UK,Scotland,Edinburgh,+91 98760 76543,22/06/1979,University of Ottawa,CERTIFICATION,Data Science,Data Science,B,2008,2011,Data Science,Logging,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Cybersecurity', 'API Development', 'Network Security', 'System Administration', 'Blockchain', 'CI/CD Pipelines', 'Python', 'SQL', 'Database Administration', 'NoSQL']",Male,3.784957686,"{""linkedin"": ""https://linkedin.com/in/tyler_watts""}"
32e6880f-56b7-49be-b170-9ba303bd0cf0,cameron,williams,cameron.williams@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,12/02/2025 3:37,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzMmU2ODgwZi01NmI3LTQ5YmUtYjE3MC05YmEzMDNiZDBjZjAiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.cRPVVhu5AculWStXJnXV0d2Bp6g0ysc5G8lX5uDiCpQ,,,,,,LOCAL,Engineer,India,Delhi,New Delhi,+44 1224 765432,25/11/1976,University of Pittsburgh,BACHELORS,Data Science,Data Science,D,2018,2021,Data Science,Hardware / Embedded,9,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Creativity', 'Blockchain', 'Version Control (Git)', 'Database Administration', 'Time Management', 'JavaScript', 'Kubernetes', 'Network Security', 'Data Science', 'Penetration Testing', 'Agile Methodologies']",Male,77.57381334,"{""linkedin"": ""https://linkedin.com/in/cameron_williams""}"
469d4274-f71f-49af-b8d6-ac9980bd943c,stephen,thomas,stephen.thomas@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,06/04/2025 12:58,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI0NjlkNDI3NC1mNzFmLTQ5YWYtYjhkNi1hYzk5ODBiZDk0M2MiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.6aASxSweC-Z_35aei3lk-oi6RE3vAKAl5OREiFwt2mo,,,,,,LOCAL,Engineer,UK,England,Birmingham,+1 780-234-5678,30/06/1994,University of Texas Dallas,CERTIFICATION,Cyber Security,Cyber Security,A,2005,2008,Cyber Security,Mobile,13,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Penetration Testing', 'Backend Development', 'Critical Thinking', 'System Administration', 'Adaptability', 'Project Management', 'C#', 'Threat Analysis', 'Version Control (Git)', 'Mentorship', 'Azure']",Female,2.703105955,"{""linkedin"": ""https://linkedin.com/in/stephen_thomas""}"
3ae8886c-2267-4d69-b1da-48c0a98e6f3d,ryan,russo,ryan.russo@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,22/01/2025 2:44,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIzYWU4ODg2Yy0yMjY3LTRkNjktYjFkYS00OGMwYTk4ZTZmM2QiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.xLjX95rVKYETupwZnUSr-jUGH8rw_VuUKjnIsSvieto,,,,,,LOCAL,Engineer,Canada,Quebec,Quebec City,+1 867-765-4321,31/07/1990,University of Twente,BACHELORS,Robotics,Robotics,B,2010,2013,Robotics,Integration Testing,4,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Version Control (Git)', 'Database Administration', 'Microservices Architecture', 'ETL Processes', 'Docker', 'Penetration Testing Tools', 'SQL', 'JIRA', 'Communication', 'Critical Thinking']",Male,3.252399425,"{""linkedin"": ""https://linkedin.com/in/ryan_russo""}"
cc6a9110-cda7-4efc-ab07-74dae0ab3cfa,ryan,sanchez,ryan.sanchez@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,04/02/2025 16:07,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjYzZhOTExMC1jZGE3LTRlZmMtYWIwNy03NGRhZTBhYjNjZmEiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.SBvN5q1DO_dZj5b-pvpJJF70wddJf4SNER0aY_95oHc,,,,,,LOCAL,Engineer,Canada,Quebec,Montreal,+1 312-543-2109,10/09/1985,University of Wollongong,CERTIFICATION,Robotics,Robotics,B,2008,2011,Robotics,Frontend,4,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Problem-Solving', 'Incident Response', 'JavaScript', 'Blockchain', 'DevOps', 'Creativity', 'Cloud Computing', 'Ethical Hacking', 'AWS', 'Critical Thinking', 'System Administration']",Male,3.338217126,"{""linkedin"": ""https://linkedin.com/in/ryan_sanchez""}"
89bf9027-4442-40c7-8755-3cd58c33ab76,alexandria,hood,alexandria.hood@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,05/03/2025 23:40,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI4OWJmOTAyNy00NDQyLTQwYzctODc1NS0zY2Q1OGMzM2FiNzYiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.7vH2fZlmurWdj_P9s1nGo40XyDRBnTAH9B0EuqBJTsA,,,,,,LOCAL,Engineer,USA,Texas,Austin,+44 203 765 4321,01/04/1991,Victoria University of Wellington,DIPLOMA,Information Technology,Information Technology,C+,2018,2021,Information Technology,Networking,8,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['JIRA', 'Project Management', 'Automation Testing', 'Time Management', 'Azure', 'Communication', 'Penetration Testing', 'Leadership', 'Data Science', 'Problem-Solving', 'System Administration']",Male,2.774421293,"{""linkedin"": ""https://linkedin.com/in/alexandria_hood""}"
cf79a412-15cc-4467-baf5-1ddb9caa7458,sydney,ramirez,sydney.ramirez@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,16/01/2025 2:04,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjZjc5YTQxMi0xNWNjLTQ0NjctYmFmNS0xZGRiOWNhYTc0NTgiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.cwecVW0hv1egr_jZU_vRuVZLlXi7MYWQKcfWRZR9LZA,,,,,,LOCAL,Engineer,UK,Wales,Cardiff,+1 202-654-3210,10/06/1985,Western University,BACHELORS,Computer Science,Computer Science,A,2008,2011,Computer Science,Data Caching,8,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Cloud Computing', 'CI/CD Pipelines', 'DevOps', 'Penetration Testing', 'Machine Learning', 'C#', 'Network Security', 'Frontend Design', 'Backend Development', 'Critical Thinking', 'JavaScript']",Male,94.49320539,"{""linkedin"": ""https://linkedin.com/in/sydney_ramirez""}"
c7e08fcb-3287-463a-8f5e-d52dc1f8c283,allison,jackson,allison.jackson@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,12/02/2025 1:03,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjN2UwOGZjYi0zMjg3LTQ2M2EtOGY1ZS1kNTJkYzFmOGMyODMiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.2gyfqil1mrWXu4-I20mM1rG8Odp0dWZt9TTX5NN0oxs,,,,,,LOCAL,Engineer,USA,California,Los Angeles,+44 115 987 6543,24/11/2002,Xiamen University,PHD,Information Technology,Information Technology,D,2010,2013,Information Technology,OS-Level,15,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Backend Development', 'Google Cloud Platform', 'JIRA', 'Communication', 'Azure', 'Database Administration', 'Excel', 'Cybersecurity', 'AWS', 'ETL Processes', 'System Administration']",Male,3.997724849,"{""linkedin"": ""https://linkedin.com/in/allison_jackson""}"
f9233b06-2fe5-411b-ba3b-a74fd7284b49,jeremy,christensen,jeremy.christensen@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,11/02/2025 21:42,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJmOTIzM2IwNi0yZmU1LTQxMWItYmEzYi1hNzRmZDcyODRiNDkiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.OGWDol_x9dGSl4YH6Jp1zjDGLcfKGCjYrTWhzLN1H6A,,,,,,LOCAL,Engineer,UK,England,Birmingham,+44 20 8765 4321,13/04/1986,Al Ain University,MASTERS,Cyber Security,Cyber Security,B,2015,2018,Cyber Security,Email Services,16,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Excel', 'System Administration', 'Mentorship', 'Machine Learning', 'Critical Thinking', 'Kubernetes', 'AWS', 'Network Security', 'Project Management', 'JavaScript', 'Python', 'Team Collaboration', 'Web Development', 'Cloud Security']",Male,3.646531228,"{""linkedin"": ""https://linkedin.com/in/jeremy_christensen""}"
1e54c4df-615c-4774-a134-8695efa77e1b,stanley,patel,stanley.patel@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,02/04/2025 14:05,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIxZTU0YzRkZi02MTVjLTQ3NzQtYTEzNC04Njk1ZWZhNzdlMWIiLCJpYXQiOjE3NDQyOTc5NzMsImV4cCI6MTc0Njg4OTk3M30.ryuXa9jayFL99EpWIbMikXgmBA73ThMgLzFyfaYa6Ok,,,,,,LOCAL,Engineer,UK,Scotland,Glasgow,+61 3 5678 9012,15/09/1988,Albert-Ludwigs-Universitaet Freiburg,DIPLOMA,Data Science,Data Science,C,2006,2009,Data Science,Email Services,11,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Critical Thinking', 'Frontend Design', 'Web Development', 'Kubernetes', 'Adaptability', 'Cryptography', 'Team Collaboration', 'Machine Learning', 'Negotiation', 'Big Data Analytics', 'Threat Analysis']",Female,3.780052137,"{""linkedin"": ""https://linkedin.com/in/stanley_patel""}"
8eb8a768-9e46-4855-94d2-ca254e495ca4,scott,hodges,scott.hodges@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,30/03/2025 21:58,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiI4ZWI4YTc2OC05ZTQ2LTQ4NTUtOTRkMi1jYTI1NGU0OTVjYTQiLCJpYXQiOjE3NDQyOTc5NzQsImV4cCI6MTc0Njg4OTk3NH0.cDdsRl8NQkEo6VGKBhugilwQvO20dz24u8kO9VUuPvQ,,,,,,LOCAL,Engineer,Australia,Queensland,Brisbane,+91 90000 87654,20/09/1999,American University of the Middle East,DIPLOMA,Information Technology,Information Technology,A,2009,2012,Information Technology,Load Balancers / Proxies,16,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Time Management', 'Critical Thinking', 'Project Management', 'Cybersecurity', 'C#', 'Mentorship', 'Web Development', 'Adaptability', 'Google Cloud Platform', 'Data Visualization', 'Penetration Testing Tools', 'Microservices Architecture', 'Azure', 'System Administration', 'Cloud Security']",Male,3.747496357,"{""linkedin"": ""https://linkedin.com/in/scott_hodges""}"
149a2f7f-51c7-4d14-8ae6-947c68dfb239,allen,paul,allen.paul@gmail.com,$2b$10$FZ5SXhZNYz6Ln4LENWDRyesNV/g8L37VR5CjFORnXFjXOMw9Fzuae,07/02/2025 21:34,TRUE,eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiIxNDlhMmY3Zi01MWM3LTRkMTQtOGFlNi05NDdjNjhkZmIyMzkiLCJpYXQiOjE3NDQyOTc5NzQsImV4cCI6MTc0Njg4OTk3NH0.WHsIoDIOwLZ9usQmP_4nfHTlaROw6tt4gk4GCIPCc00,,,,,,LOCAL,Engineer,India,Karnataka,Mysore,+91 99999 12345,09/08/1994,Aristotle University of Thessaloniki,PHD,Software Engineering,Software Engineering,D,2017,2020,Software Engineering,Encryption / Secrets Management,8,Passionate software engineer with expertise in cloud computing and microservices.,"Hi, I'm a tech enthusiast working on innovative solutions.","['Threat Analysis', 'Network Security', 'CI/CD Pipelines', 'Tableau', 'SQL', 'Ethical Hacking', 'Python', 'Adaptability', 'Cybersecurity', 'Microservices Architecture', 'Penetration Testing']",Female,3.326130178,"{""linkedin"": ""https://linkedin.com/in/allen_paul""}"
